param:  TS:        Ptotal     Qtotal:=
		1799	265	57
		1800	288	57
		1801	269	59
		1802	283	59
		1803	265	55
		1804	293	55
		1805	275	55
		1806	361	52
		1807	1753	329
		1808	1896	349
		1809	1960	355
		1810	1992	368
		1811	1993	365
		1812	2094	367
		1813	1989	365
		1814	2003	370
		1815	1988	363
		1816	2091	368
		1817	1835	350
		1818	1836	352
		1819	1844	355
		1820	1842	356
		1821	1844	357
		1822	1847	355
		1823	1848	357
		1824	1852	358
		1825	1995	366
		1826	1986	359
		1827	1982	363
		1828	1984	362
		1829	1980	356
		1830	165	29
		1831	164	29
		1832	162	28
		1833	163	29
		1834	39	30
		1835	40	29
		1836	42	30
		1837	39	30
		1838	40	31
		1839	40	30
		1840	40	30
		1841	40	30
		1842	39	31
		1843	42	27
		1844	39	31
		1845	39	29
		1846	79	38
		1847	76	39
		1848	77	39
		1849	76	38
		1850	75	39
		1851	77	38
		1852	77	38
		1853	76	38
		1854	78	39
		1855	87	42
		1856	82	37
		1857	85	38
		1858	84	35
		1859	82	38
		1860	84	39
		1861	225	44
		1862	216	41
		1863	211	44
		1864	210	43
		1865	209	42
		1866	210	43
		1867	209	42
		1868	207	42
		1869	208	42
		1870	208	42
		1871	205	40
		1872	205	41
		1873	205	42
		1874	1273	288
		1875	1747	323
		1876	1868	345
		1877	1759	346
		1878	1791	352
		1879	1806	346
		1880	1813	346
		1881	1827	352
		1882	1829	352
		1883	1838	348
		1884	1845	349
		1885	1851	351
		1886	1846	350
		1887	1998	354
		1888	1984	356
		1889	1985	354
		1890	1983	355
		1891	1984	355
		1892	1984	355
		1893	1984	354
		1894	1986	353
		1895	1989	353
		1896	1980	346
		1897	1860	349
		1898	40	30
		1899	39	30
		1900	40	30
		1901	39	30
		1902	40	30
		1903	41	28
		1904	40	30
		1905	39	30
		1906	40	30
		1907	40	31
		1908	39	31
		1909	40	30
		1910	39	30
		1911	40	30
		1912	41	30
		1913	38	31
		1914	41	30
		1915	77	39
		1916	80	39
		1917	77	39
		1918	77	38
		1919	75	40
		1920	75	38
		1921	77	39
		1922	76	41
		1923	78	39
		1924	77	38
		1925	77	38
		1926	77	40
		1927	76	39
		1928	76	36
		1929	222	45
		1930	208	42
		1931	204	41
		1932	206	40
		1933	203	39
		1934	201	39
		1935	202	37
		1936	200	41
		1937	200	39
		1938	75	38
		1939	1319	286
		1940	1630	318
		1941	1751	337
		1942	1759	344
		1943	1784	344
		1944	1805	353
		1945	1816	353
		1946	1835	356
		1947	1828	353
		1948	1839	355
		1949	1837	358
		1950	1846	358
		1951	1846	359
		1952	1849	359
		1953	1849	358
		1954	1850	357
		1955	1851	357
		1956	1856	354
		1957	1855	358
		1958	1862	354
		1959	1855	353
		1960	1862	358
		1961	1867	355
		1962	1861	362
		1963	1865	360
		1964	1862	360
		1965	40	30
		1966	187	35
		1967	174	33
		1968	168	32
		1969	169	31
		1970	167	31
		1971	167	31
		1972	164	28
		1973	164	30
		1974	164	31
		1975	41	31
		1976	40	30
		1977	39	29
		1978	40	30
		1979	40	30
		1980	40	28
		1981	39	30
		1982	79	39
		1983	76	39
		1984	76	39
		1985	76	38
		1986	76	36
		1987	78	39
		1988	77	39
		1989	76	38
		1990	78	39
		1991	75	39
		1992	76	39
		1993	76	38
		1994	76	38
		1995	76	39
		1996	76	38
		1997	77	39
		1998	77	39
		1999	78	40
		2000	1544	321
		2001	1716	342
		2002	1793	352
		2003	1783	355
		2004	1794	358
		2005	1804	360
		2006	1823	363
		2007	1823	363
		2008	1975	366
		2009	1962	367
		2010	1961	361
		2011	1964	358
		2012	1965	359
		2013	1967	360
		2014	1970	360
		2015	1965	361
		2016	1972	363
		2017	1848	360
		2018	1849	360
		2019	1853	364
		2020	1849	363
		2021	1853	363
		2022	1854	367
		2023	40	30
		2024	39	28
		2025	39	28
		2026	41	30
		2027	41	30
		2028	40	28
		2029	40	30
		2030	40	30
		2031	39	30
		2032	39	30
		2033	42	30
		2034	40	30
		2035	40	28
		2036	39	30
		2037	89	41
		2038	83	38
		2039	83	38
		2040	83	37
		2041	83	38
		2042	82	38
		2043	224	46
		2044	214	43
		2045	214	42
		2046	212	41
		2047	210	41
		2048	210	41
		2049	208	41
		2050	209	40
		2051	208	41
		2052	207	41
		2053	208	41
		2054	207	42
		2055	206	42
		2056	208	40
		2057	206	40
		2058	206	40
		2059	206	39
		2060	207	41
		2061	206	41
		2062	203	40
		2063	202	40
		2064	205	39
		2065	203	40
		2066	1491	287
		2067	1769	323
		2068	1762	337
		2069	1806	340
		2070	1782	345
		2071	1797	350
		2072	2251	351
		2073	2259	351
		2074	2267	354
		2075	2275	353
		2076	2276	356
		2077	2286	352
		2078	2282	354
		2079	2284	357
		2080	2284	355
		2081	2288	357
		2082	2289	357
		2083	2295	357
		2084	2293	356
		2085	1844	355
		2086	1849	353
		2087	1847	358
		2088	1854	353
		2089	2049	365
		2090	2000	363
		2091	195	36
		2092	196	37
		2093	189	35
		2094	183	38
		2095	182	34
		2096	180	36
		2097	178	32
		2098	176	33
		2099	175	33
		2100	174	33
		2101	172	32
		2102	170	32
		2103	169	32
		2104	207	40
		2105	206	40
		2106	206	39
		2107	204	40
		2108	202	40
		2109	200	38
		2110	201	39
		2111	198	39
		2112	75	40
		2113	76	41
		2114	76	39
		2115	75	40
		2116	75	38
		2117	74	39
		2118	75	38
		2119	75	38
		2120	76	38
		2121	75	38
		2122	75	38
		2123	75	38
		2124	74	38
		2125	76	38
		2126	76	40
		2127	86	41
		2128	76	41
		2129	74	39
		2130	75	39
		2131	76	38
		2132	225	44
		2133	213	43
		2134	208	41
		2135	202	42
		2136	1540	297
		2137	1784	328
		2138	1890	344
		2139	1932	345
		2140	1903	345
		2141	1915	345
		2142	1795	347
		2143	1804	347
		2144	1813	351
		2145	1823	352
		2146	1826	353
		2147	1828	354
		2148	1835	355
		2149	1838	355
		2150	1836	351
		2151	1845	351
		2152	1840	350
		2153	1846	350
		2154	1846	351
		2155	1848	353
		2156	1849	353
		2157	1848	352
		2158	1853	349
		2159	1855	351
		2160	1851	347
		2161	1850	346
		2162	1852	348
		2163	1856	343
		2164	38	30
		2165	39	28
		2166	41	28
		2167	38	28
		2168	38	30
		2169	38	30
		2170	183	37
		2171	171	33
		2172	167	32
		2173	164	31
		2174	165	31
		2175	164	29
		2176	164	29
		2177	163	32
		2178	162	29
		2179	78	39
		2180	78	37
		2181	75	39
		2182	77	37
		2183	74	39
		2184	77	36
		2185	74	36
		2186	75	40
		2187	85	41
		2188	86	39
		2189	74	38
		2190	75	38
		2191	76	38
		2192	76	39
		2193	75	40
		2194	76	38
		2195	75	36
		2196	74	38
		2197	77	40
		2198	74	39
		2199	75	37
		2200	74	39
		2201	76	38
		2202	76	39
		2203	217	43
		2204	215	41
		2205	204	38
		2206	203	41
		2207	203	39
		2208	200	39
		2209	1610	298
		2210	1805	326
		2211	1899	331
		2212	1806	328
		2213	1821	333
		2214	1792	330
		2215	1799	328
		2216	1817	337
		2217	1827	335
		2218	1826	332
		2219	1827	334
		2220	1836	334
		2221	1839	336
		2222	1837	333
		2223	1841	335
		2224	1846	332
		2225	1846	332
		2226	1983	335
		2227	1989	353
		2228	1986	349
		2229	1980	350
		2230	1978	345
		2231	1984	347
		2232	1984	347
		2233	1981	345
		2234	1984	346
		2235	170	32
		2236	171	32
		2237	168	32
		2238	168	30
		2239	169	32
		2240	169	33
		2241	168	30
		2242	165	32
		2243	45	28
		2244	46	26
		2245	46	27
		2246	48	30
		2247	39	30
		2248	40	27
		2249	75	36
		2250	76	37
		2251	74	35
		2252	76	35
		2253	75	37
		2254	220	44
		2255	205	40
		2256	201	39
		2257	201	36
		2258	199	39
		2259	199	39
		2260	197	39
		2261	197	37
		2262	198	36
		2263	75	37
		2264	75	38
		2265	76	38
		2266	75	35
		2267	74	37
		2268	74	39
		2269	73	38
		2270	76	38
		2271	75	39
		2272	74	36
		2273	1554	286
		2274	1725	311
		2275	1785	313
		2276	1808	322
		2277	1789	321
		2278	1789	324
		2279	1807	323
		2280	1811	323
		2281	1816	321
		2282	1824	328
		2283	1828	323
		2284	1831	324
		2285	1834	329
		2286	1830	332
		2287	1838	334
		2288	1840	334
		2289	1839	334
		2290	1844	335
		2291	1845	334
		2292	1844	330
		2293	1847	330
		2294	1985	333
		2295	169	31
		2296	164	31
		2297	163	31
		2298	163	29
		2299	164	31
		2300	160	28
		2301	163	29
		2302	161	27
		2303	39	27
		2304	39	26
		2305	38	26
		2306	48	31
		2307	48	26
		2308	39	26
		2309	38	25
		2310	39	28
		2311	75	37
		2312	76	37
		2313	74	36
		2314	75	37
		2315	73	34
		2316	75	37
		2317	74	33
		2318	74	36
		2319	74	35
		2320	74	37
		2321	75	37
		2322	73	36
		2323	75	36
		2324	75	35
		2325	75	33
		2326	1578	294
		2327	1736	314
		2328	1765	328
		2329	1783	330
		2330	1937	339
		2331	1925	332
		2332	1938	332
		2333	1943	332
		2334	1955	332
		2335	1952	326
		2336	1959	331
		2337	1962	332
		2338	1837	330
		2339	1844	335
		2340	1845	341
		2341	1845	341
		2342	1845	338
		2343	1852	340
		2344	1848	338
		2345	1854	336
		2346	1854	335
		2347	1855	335
		2348	39	29
		2349	37	28
		2350	38	28
		2351	39	28
		2352	38	26
		2353	38	28
		2354	37	28
		2355	38	27
		2356	38	27
		2357	39	28
		2358	38	28
		2359	38	28
		2360	38	28
		2361	40	28
		2362	75	37
		2363	75	37
		2364	76	36
		2365	73	36
		2366	74	37
		2367	86	37
		2368	79	35
		2369	225	43
		2370	208	40
		2371	203	41
		2372	200	40
		2373	201	39
		2374	199	38
		2375	199	38
		2376	196	38
		2377	196	38
		2378	74	37
		2379	74	36
		2380	73	34
		2381	75	36
		2382	1081	265
		2383	1623	304
		2384	1759	328
		2385	1772	335
		2386	1792	344
		2387	1797	329
		2388	1803	325
		2389	1819	333
		2390	1821	330
		2391	1827	330
		2392	1836	327
		2393	1838	339
		2394	1848	331
		2395	1845	332
		2396	1851	337
		2397	1855	333
		2398	1854	334
		2399	1859	335
		2400	1848	333
		2401	1863	332
		2402	39	28
		2403	40	28
		2404	46	27
		2405	47	29
		2406	47	27
		2407	193	38
		2408	178	33
		2409	174	31
		2410	176	31
		2411	174	33
		2412	175	31
		2413	174	33
		2414	173	31
		2415	170	33
		2416	209	41
		2417	208	39
		2418	205	38
		2419	207	38
		2420	207	40
		2421	208	39
		2422	207	40
		2423	205	40
		2424	205	38
		2425	206	39
		2426	81	35
		2427	81	36
		2428	82	33
		2429	166	32
		2430	82	35
		2431	81	33
		2432	82	36
		2433	81	36
		2434	222	43
		2435	211	41
		2436	212	41
		2437	211	41
		2438	210	38
		2439	210	41
		2440	208	39
		2441	207	39
		2442	206	37
		2443	204	40
		2444	204	39
		2445	202	39
		2446	198	37
		2447	200	34
		2448	198	34
		2449	74	39
		2450	75	38
		2451	75	37
		2452	73	38
		2453	74	37
		2454	73	37
		2455	73	37
		2456	74	38
		2457	73	36
		2458	73	35
		2459	73	37
		2460	74	35
		2461	74	38
		2462	74	36
		2463	74	35
		2464	75	37
		2465	74	36
		2466	74	34
		2467	73	37
		2468	73	36
		2469	73	36
		2470	1456	274
		2471	1664	309
		2472	1768	318
		2473	1767	322
		2474	1786	327
		2475	1793	323
		2476	1951	333
		2477	1940	330
		2478	1949	330
		2479	1956	329
		2480	1959	330
		2481	1957	326
		2482	1962	334
		2483	1967	333
		2484	1965	331
		2485	1857	329
		2486	1852	331
		2487	1851	330
		2488	40	27
		2489	39	29
		2490	40	27
		2491	40	28
		2492	39	30
		2493	38	28
		2494	39	29
		2495	40	28
		2496	39	28
		2497	37	29
		2498	39	27
		2499	39	29
		2500	38	28
		2501	76	36
		2502	78	37
		2503	74	37
		2504	85	38
		2505	74	37
		2506	74	38
		2507	74	35
		2508	73	37
		2509	75	37
		2510	74	37
		2511	74	37
		2512	216	42
		2513	200	38
		2514	199	37
		2515	199	36
		2516	200	38
		2517	198	39
		2518	199	36
		2519	200	34
		2520	197	33
		2521	74	36
		2522	73	34
		2523	75	34
		2524	76	36
		2525	73	37
		2526	73	37
		2527	74	37
		2528	73	37
		2529	76	37
		2530	76	36
		2531	74	36
		2532	75	35
		2533	74	37
		2534	73	35
		2535	74	36
		2536	74	35
		2537	84	39
		2538	83	36
		2539	81	37
		2540	81	36
		2541	80	38
		2542	80	35
		2543	80	36
		2544	218	43
		2545	209	43
		2546	211	42
		2547	208	41
		2548	225	39
		2549	208	42
		2550	208	42
		2551	207	41
		2552	207	42
		2553	206	42
		2554	205	38
		2555	204	41
		2556	205	38
		2557	204	38
		2558	204	40
		2559	203	39
		2560	202	36
		2561	201	39
		2562	82	38
		2563	81	34
		2564	82	36
		2565	80	37
		2566	80	34
		2567	81	36
		2568	80	36
		2569	81	37
		2570	80	35
		2571	76	37
		2572	217	41
		2573	203	39
		2574	280	32
		2575	202	40
		2576	198	40
		2577	198	36
		2578	197	40
		2579	199	38
		2580	1457	256
		2581	1745	295
		2582	1722	316
		2583	1761	321
		2584	1779	325
		2585	1788	330
		2586	1810	337
		2587	1814	328
		2588	1813	329
		2589	1821	329
		2590	1826	328
		2591	1833	329
		2592	1835	325
		2593	1836	326
		2594	1842	330
		2595	1844	327
		2596	1842	324
		2597	1845	325
		2598	1851	331
		2599	1847	331
		2600	38	26
		2601	40	27
		2602	38	29
		2603	39	29
		2604	39	27
		2605	38	28
		2606	39	29
		2607	41	28
		2608	41	26
		2609	38	29
		2610	38	26
		2611	39	31
		2612	183	34
		2613	172	32
		2614	165	32
		2615	166	32
		2616	165	30
		2617	199	37
		2618	200	39
		2619	201	35
		2620	195	36
		2621	74	37
		2622	73	37
		2623	73	36
		2624	73	35
		2625	73	35
		2626	73	37
		2627	73	33
		2628	75	36
		2629	74	36
		2630	82	37
		2631	73	34
		2632	72	36
		2633	75	37
		2634	75	36
		2635	76	36
		2636	74	38
		2637	74	36
		2638	74	38
		2639	75	33
		2640	74	36
		2641	74	36
		2642	75	36
		2643	73	36
		2644	74	38
		2645	74	35
		2646	74	36
		2647	216	43
		2648	204	39
		2649	200	38
		2650	200	38
		2651	198	38
		2652	198	38
		2653	197	38
		2654	195	38
		2655	196	36
		2656	74	37
		2657	76	34
		2658	73	37
		2659	73	38
		2660	77	36
		2661	75	37
		2662	73	37
		2663	77	35
		2664	75	37
		2665	74	36
		2666	75	38
		2667	73	37
		2668	75	36
		2669	73	36
		2670	75	36
		2671	75	36
		2672	74	38
		2673	73	37
		2674	75	37
		2675	74	38
		2676	75	36
		2677	73	34
		2678	73	36
		2679	73	38
		2680	74	35
		2681	75	37
		2682	73	37
		2683	74	36
		2684	73	37
		2685	74	34
		2686	74	38
		2687	74	36
		2688	222	47
		2689	208	41
		2690	202	40
		2691	203	40
		2692	204	39
		2693	204	40
		2694	205	40
		2695	204	37
		2696	205	40
		2697	201	38
		2698	204	36
		2699	203	38
		2700	201	39
		2701	81	35
		2702	80	36
		2703	81	36
		2704	83	37
		2705	81	36
		2706	81	35
		2707	81	33
		2708	81	36
		2709	82	33
		2710	223	43
		2711	208	42
		2712	210	40
		2713	208	41
		2714	210	39
		2715	208	41
		2716	205	40
		2717	206	38
		2718	206	40
		2719	205	39
		2720	200	37
		2721	200	37
		2722	199	37
		2723	198	37
		2724	75	34
		2725	73	37
		2726	74	37
		2727	74	37
		2728	74	38
		2729	78	34
		2730	74	37
		2731	73	38
		2732	75	37
		2733	75	39
		2734	75	37
		2735	77	38
		2736	77	38
		2737	75	36
		2738	75	36
		2739	76	36
		2740	73	36
		2741	74	38
		2742	74	38
		2743	79	38
		2744	74	38
		2745	74	38
		2746	76	36
		2747	75	38
		2748	73	37
		2749	78	38
		2750	76	34
		2751	75	37
		2752	75	39
		2753	1638	308
		2754	1785	328
		2755	1878	338
		2756	1914	346
		2757	1933	345
		2758	1953	347
		2759	1953	349
		2760	1954	353
		2761	1959	351
		2762	1840	357
		2763	1848	357
		2764	1860	353
		2765	1841	355
		2766	1855	359
		2767	1850	351
		2768	1857	357
		2769	1861	356
		2770	39	26
		2771	38	26
		2772	38	29
		2773	37	28
		2774	40	28
		2775	40	28
		2776	39	28
		2777	39	28
		2778	39	26
		2779	39	28
		2780	49	28
		2781	40	28
		2782	38	26
		2783	40	29
		2784	39	29
		2785	38	26
		2786	37	28
		2787	37	28
		2788	39	26
		2789	190	35
		2790	214	41
		2791	205	36
		2792	203	38
		2793	201	39
		2794	198	39
		2795	196	35
		2796	199	38
		2797	196	37
		2798	74	36
		2799	74	38
		2800	73	36
		2801	75	36
		2802	74	36
		2803	75	38
		2804	76	36
		2805	75	36
		2806	74	36
		2807	74	37
		2808	73	36
		2809	75	33
		2810	75	37
		2811	74	36
		2812	77	38
		2813	74	36
		2814	75	38
		2815	73	36
		2816	75	37
		2817	74	34
		2818	76	34
		2819	76	37
		2820	76	36
		2821	75	36
		2822	73	36
		2823	76	37
		2824	73	34
		2825	73	34
		2826	75	37
		2827	78	36
		2828	75	34
		2829	223	44
		2830	212	40
		2831	203	40
		2832	202	40
		2833	200	37
		2834	198	37
		2835	338	57
		2836	424	57
		2837	426	59
		2838	330	59
		2839	391	55
		2840	463	58
		2841	310	61
		2842	299	59
		2843	277	62
		2844	320	60
		2845	324	60
		2846	313	60
		2847	328	60
		2848	320	59
		2849	325	56
		2850	332	59
		2851	290	60
		2852	324	58
		2853	325	59
		2854	317	58
		2855	318	58
		2856	1783	318
		2857	1930	340
		2858	2013	349
		2859	2038	356
		2860	2019	352
		2861	2037	356
		2862	2000	360
		2863	2013	360
		2864	2030	358
		2865	2028	352
		2866	2164	359
		2867	2207	355
		2868	2218	358
		2869	2206	356
		2870	2224	356
		2871	2231	357
		2872	396	52
		2873	417	53
		2874	352	53
		2875	178	27
		2876	177	26
		2877	180	25
		2878	180	26
		2879	179	26
		2880	57	22
		2881	56	22
		2882	56	24
		2883	57	23
		2884	58	23
		2885	57	22
		2886	56	23
		2887	57	24
		2888	57	23
		2889	199	33
		2890	230	38
		2891	220	37
		2892	221	35
		2893	221	37
		2894	217	37
		2895	214	34
		2896	213	34
		2897	213	35
		2898	209	36
		2899	209	32
		2900	209	34
		2901	85	31
		2902	84	31
		2903	87	33
		2904	85	34
		2905	87	33
		2906	86	33
		2907	85	33
		2908	85	31
		2909	85	32
		2910	85	33
		2911	74	33
		2912	74	37
		2913	78	33
		2914	74	36
		2915	74	33
		2916	76	35
		2917	76	37
		2918	73	35
		2919	76	39
		2920	73	33
		2921	75	36
		2922	76	36
		2923	75	37
		2924	74	34
		2925	74	34
		2926	75	33
		2927	76	32
		2928	75	36
		2929	76	37
		2930	75	34
		2931	218	40
		2932	213	42
		2933	201	39
		2934	200	39
		2935	199	38
		2936	200	36
		2937	199	38
		2938	197	36
		2939	197	35
		2940	75	37
		2941	75	37
		2942	75	33
		2943	76	36
		2944	75	34
		2945	74	36
		2946	75	36
		2947	74	34
		2948	76	34
		2949	75	36
		2950	74	34
		2951	75	35
		2952	75	35
		2953	76	36
		2954	80	35
		2955	74	36
		2956	76	36
		2957	1316	251
		2958	1613	295
		2959	1723	313
		2960	1763	321
		2961	1773	320
		2962	1787	326
		2963	1801	328
		2964	1810	327
		2965	1821	332
		2966	1827	331
		2967	1836	332
		2968	1977	331
		2969	1967	335
		2970	1971	337
		2971	165	28
		2972	164	29
		2973	163	27
		2974	162	29
		2975	163	27
		2976	40	26
		2977	39	26
		2978	39	27
		2979	39	28
		2980	40	28
		2981	40	28
		2982	40	29
		2983	40	28
		2984	39	28
		2985	39	27
		2986	40	26
		2987	39	28
		2988	78	33
		2989	76	33
		2990	75	34
		2991	76	34
		2992	76	36
		2993	73	34
		2994	75	35
		2995	82	36
		2996	80	33
		2997	81	37
		2998	84	36
		2999	84	33
		3000	78	38
		3001	85	35
		3002	79	33
		3003	81	36
		3004	80	33
		3005	87	34
		3006	85	36
		3007	4568	447
		3008	4722	449
		3009	4701	440
		3010	4671	436
		3011	4669	429
		3012	4646	428
		3013	4644	425
		3014	4687	441
		3015	4662	443
		3016	4656	455
		3017	4529	444
		3018	4561	441
		3019	4573	440
		3020	4554	431
		3021	4540	430
		3022	4527	427
		3023	310	432
		3024	315	434
		3025	4538	440
		3026	4538	439
		3027	306	421
		3028	303	422
		3029	310	422
		3030	4530	429
		3031	4532	432
		3032	309	427
		3033	305	422
		3034	309	424
		3035	310	421
		3036	313	428
		3037	315	426
		3038	316	431
		3039	398	438
		3040	325	414
		3041	323	420
		3042	80	33
		3043	82	35
		3044	223	42
		3045	211	39
		3046	214	39
		3047	211	38
		3048	211	40
		3049	209	39
		3050	207	37
		3051	207	37
		3052	208	40
		3053	206	39
		3054	207	39
		3055	206	38
		3056	205	38
		3057	204	39
		3058	204	38
		3059	203	37
		3060	204	39
		3061	80	33
		3062	84	34
		3063	80	35
		3064	82	34
		3065	80	33
		3066	82	34
		3067	81	35
		3068	80	35
		3069	81	35
		3070	232	44
		3071	213	41
		3072	210	40
		3073	210	40
		3074	211	40
		3075	207	41
		3076	207	38
		3077	207	39
		3078	202	37
		3079	201	36
		3080	207	40
		3081	198	34
		3082	198	37
		3083	74	36
		3084	74	37
		3085	75	37
		3086	74	37
		3087	76	38
		3088	75	36
		3089	75	36
		3090	74	37
		3091	76	36
		3092	76	38
		3093	75	36
		3094	76	36
		3095	74	36
		3096	75	36
		3097	74	37
		3098	75	36
		3099	73	37
		3100	74	38
		3101	76	37
		3102	75	37
		3103	74	37
		3104	76	37
		3105	75	34
		3106	74	37
		3107	75	35
		3108	73	37
		3109	74	35
		3110	75	34
		3111	74	36
		3112	216	43
		3113	203	39
		3114	200	38
		3115	201	39
		3116	200	38
		3117	198	37
		3118	200	36
		3119	198	36
		3120	198	36
		3121	75	32
		3122	76	35
		3123	75	34
		3124	74	36
		3125	76	34
		3126	77	36
		3127	76	36
		3128	76	34
		3129	73	35
		3130	75	37
		3131	75	36
		3132	77	36
		3133	75	37
		3134	75	38
		3135	75	36
		3136	76	37
		3137	86	38
		3138	74	35
		3139	74	34
		3140	74	37
		3141	75	36
		3142	75	36
		3143	74	34
		3144	76	36
		3145	75	34
		3146	74	36
		3147	74	34
		3148	220	43
		3149	206	39
		3150	202	38
		3151	201	36
		3152	200	40
		3153	199	35
		3154	198	35
		3155	197	34
		3156	198	34
		3157	75	36
		3158	75	35
		3159	75	36
		3160	77	36
		3161	73	36
		3162	75	34
		3163	74	37
		3164	75	36
		3165	75	34
		3166	75	37
		3167	74	34
		3168	77	34
		3169	75	36
		3170	75	37
		3171	74	36
		3172	74	36
		3173	75	37
		3174	74	36
		3175	76	36
		3176	76	36
		3177	75	35
		3178	75	36
		3179	75	37
		3180	252	54
		3181	344	53
		3182	265	54
		3183	300	56
		3184	352	55
		3185	264	55
		3186	251	53
		3187	1831	314
		3188	2019	329
		3189	2192	354
		3190	2247	350
		3191	2094	348
		3192	2223	360
		3193	2121	356
		3194	2222	362
		3195	2153	355
		3196	2294	355
		3197	2132	371
		3198	2176	359
		3199	2018	365
		3200	2023	359
		3201	2054	361
		3202	2066	369
		3203	347	44
		3204	358	46
		3205	312	44
		3206	249	44
		3207	238	47
		3208	240	44
		3209	312	45
		3210	254	47
		3211	284	47
		3212	213	47
		3213	205	47
		3214	364	47
		3215	216	47
		3216	248	46
		3217	247	47
		3218	223	47
		3219	261	45
		3220	199	48
		3221	261	53
		3222	251	55
		3223	200	56
		3224	423	56
		3225	425	53
		3226	228	45
		3227	211	41
		3228	1671	306
		3229	1854	331
		3230	1939	348
		3231	1918	347
		3232	1931	351
		3233	1944	344
		3234	1945	345
		3235	1951	354
		3236	1956	352
		3237	1962	355
		3238	1968	352
		3239	1966	354
		3240	1979	359
		3241	1860	356
		3242	1880	358
		3243	48	28
		3244	47	26
		3245	47	29
		3246	47	28
		3247	47	27
		3248	46	25
		3249	46	25
		3250	195	38
		3251	180	32
		3252	175	32
		3253	171	32
		3254	172	31
		3255	378	42
		3256	348	46
		3257	352	44
		3258	353	48
		3259	352	44
		3260	413	45
		3261	263	54
		3262	301	55
		3263	270	55
		3264	299	57
		3265	319	54
		3266	298	55
		3267	376	57
		3268	310	57
		3269	261	55
		3270	301	53
		3271	261	56
		3272	406	51
		3273	278	53
		3274	267	51
		3275	274	54
		3276	280	52
		3277	296	52
		3278	280	55
		3279	285	55
		3280	264	55
		3281	279	56
		3282	381	53
		3283	270	52
		3284	268	52
		3285	287	52
		3286	301	52
		3287	290	55
		3288	278	55
		3289	359	51
		3290	913	388
		3291	470	60
		3292	1623	282
		3293	2061	319
		3294	2078	347
		3295	1888	334
		3296	1906	339
		3297	1920	334
		3298	1932	343
		3299	1926	335
		3300	1824	341
		3301	1830	350
		3302	1832	343
		3303	1838	354
		3304	1841	343
		3305	1846	343
		3306	1843	340
		3307	1847	340
		3308	1852	346
		3309	1846	342
		3310	39	29
		3311	50	33
		3312	49	28
		3313	40	27
		3314	41	26
		3315	40	28
		3316	38	29
		3317	39	26
		3318	41	29
		3319	40	29
		3320	39	27
		3321	40	27
		3322	39	29
		3323	41	27
		3324	40	29
		3325	41	27
		3326	38	29
		3327	219	43
		3328	207	40
		3329	206	38
		3330	202	38
		3331	200	38
		3332	204	40
		3333	203	39
		3334	198	37
		3335	75	36
		3336	76	35
		3337	77	35
		3338	75	38
		3339	76	38
		3340	75	37
		3341	79	38
		3342	78	38
		3343	76	37
		3344	76	38
		3345	74	37
		3346	1517	303
		3347	1691	326
		3348	1794	342
		3349	1790	341
		3350	1800	341
		3351	1809	342
		3352	1825	344
		3353	1827	344
		3354	1835	348
		3355	1839	351
		3356	1847	350
		3357	1849	349
		3358	1852	348
		3359	1856	350
		3360	1850	346
		3361	1855	344
		3362	1860	346
		3363	1858	347
		3364	39	29
		3365	39	29
		3366	39	29
		3367	189	35
		3368	175	31
		3369	167	29
		3370	167	30
		3371	165	28
		3372	170	32
		3373	168	31
		3374	165	30
		3375	164	29
		3376	39	27
		3377	40	29
		3378	40	29
		3379	40	29
		3380	78	38
		3381	78	38
		3382	77	38
		3383	77	38
		3384	77	38
		3385	77	39
		3386	76	38
		3387	76	36
		3388	77	37
		3389	79	39
		3390	77	37
		3391	75	38
		3392	78	38
		3393	74	37
		3394	76	38
		3395	86	40
		3396	84	36
		3397	82	36
		3398	84	37
		3399	82	34
		3400	82	38
		3401	223	44
		3402	213	43
		3403	212	41
		3404	212	41
		3405	210	41
		3406	1195	281
		3407	1742	314
		3408	1867	333
		3409	1899	341
		3410	1919	347
		3411	1937	348
		3412	1941	351
		3413	1952	352
		3414	1959	353
		3415	1965	351
		3416	1966	351
		3417	1850	351
		3418	1853	354
		3419	1852	354
		3420	1860	357
		3421	1857	354
		3422	1860	354
		3423	1870	357
		3424	1852	355
		3425	1860	358
		3426	188	35
		3427	174	33
		3428	172	32
		3429	172	31
		3430	167	30
		3431	166	30
		3432	167	28
		3433	164	29
		3434	163	29
		3435	39	29
		3436	40	29
		3437	40	29
		3438	40	29
		3439	40	27
		3440	41	29
		3441	41	28
		3442	41	29
		3443	80	38
		3444	76	38
		3445	78	37
		3446	77	39
		3447	76	38
		3448	76	38
		3449	75	39
		3450	76	37
		3451	77	37
		3452	76	37
		3453	76	38
		3454	76	38
		3455	77	37
		3456	76	37
		3457	77	37
		3458	75	39
		3459	76	37
		3460	76	39
		3461	76	38
		3462	76	38
		3463	74	37
		3464	77	39
		3465	76	37
		3466	225	45
		3467	211	41
		3468	204	39
		3469	203	39
		3470	202	40
		3471	203	38
		3472	199	40
		3473	200	40
		3474	198	38
		3475	76	40
		3476	76	40
		3477	76	36
		3478	78	36
		3479	76	38
		3480	76	39
		3481	75	38
		3482	74	39
		3483	86	40
		3484	83	37
		3485	74	39
		3486	76	38
		3487	76	38
		3488	78	39
		3489	77	39
		3490	77	38
		3491	76	37
